time,luminosity,radius,temperature
60.0551410755325,2.0356106495362472e+41,1248241254926567.5,3683.115671951662
60.102535837913685,2.034382002269008e+41,1249506978514058.8,3680.910560189238
60.14993060029488,2.0331533550017684e+41,1250772702101550.2,3678.7054484268133
60.197325362676075,2.031924707734529e+41,1252038425689042.0,3676.5003366643887
60.24472012505727,2.0306960604672895e+41,1253304149276533.5,3674.2952249019645
60.29211488743846,2.0294674132000504e+41,1254569872864024.8,3672.0901131395403
60.339509649819654,2.0282387659328106e+41,1255835596451516.2,3669.8850013771157
60.38690441220085,2.027010118665571e+41,1257101320039008.0,3667.679889614691
60.434299174582044,2.0257814713983317e+41,1258367043626499.5,3665.4747778522665
60.48169393696323,2.0245528241310927e+41,1259632767213990.8,3663.2696660898423
60.52908869934443,2.023324176863853e+41,1260898490801482.2,3661.064554327418
60.57648346172562,2.0220955295966134e+41,1262164214388973.8,3658.8594425649935
60.62387822410682,2.020866882329374e+41,1263429937976465.5,3656.654330802569
60.67127298648801,2.0196382350621346e+41,1264695661563957.0,3654.4492190401447
60.7186677488692,2.0184095877948955e+41,1265961385151448.2,3652.2441072777206
60.7660625112504,2.0171809405276557e+41,1267227108738939.8,3650.038995515296
60.81345727363159,2.0159522932604163e+41,1268492832326431.2,3647.8338837528713
60.86085203601279,2.014723645993177e+41,1269758555913923.0,3645.6287719904467
60.908246798393975,2.0134949987259378e+41,1271024279501414.2,3643.4236602280225
60.95564156077517,2.012266351458698e+41,1272290003088905.8,3641.2185484655984
61.003036323156365,2.0110377041914585e+41,1273555726676397.2,3639.0134367031737
61.05043108553756,2.009809056924219e+41,1274821450263888.8,3636.808324940749
61.097825847918756,2.0085804096569796e+41,1276087173851380.5,3634.603213178325
61.145220610299944,2.0073517623897402e+41,1277352897438871.8,3632.398101415901
61.19261537268114,2.0061231151225008e+41,1278618621026363.2,3630.192989653476
61.240010135062334,2.0048944678552613e+41,1279884344613854.8,3627.9878778910515
61.28740489744353,2.003665820588022e+41,1281150068201346.2,3625.782766128627
