,id,struct_filepath,formula,anon_formula,anions,heteroanion,sg_sym,sg_num,n_elems,mm_dist,tm1,tm2,idx1,idx2,oxi1,oxi2,ref_dist,delta,normed_dist,d_state1,d_state2,n1,n2,ionic_r_1,ionic_r_2,mn1,mn2,max_con,ce1,ce2,cn1,cn2,csm1,csm2,gii,gii_1991,pred_d1
78,100602,VBiO4_100602.cif,VBiO4,ABC4,O,False,C2/c,15.0,3,3.8241601773571134,V,V,3,0,5.0,5.0,2.59228655,1.2318736273571145,1.4752073521181963,3,3,3,3,0.68,0.68,54,54,0.0,T:4,T:4,4.0,4.0,0.3818225988915927,0.3818225988915927,0.09228470746881974,0.0853601395796966,-2
79,100604,VBiO4_100604.cif,VBiO4,ABC4,O,False,C2/c,15.0,3,3.803873185989892,V,V,3,0,5.0,5.0,2.59228655,1.2115866359898921,1.4673814459245995,3,3,3,3,0.68,0.68,54,54,0.0,T:4,T:4,4.0,4.0,0.3846806228713472,0.3846806228713472,0.09805215672926124,0.1040295709447826,-2
80,100605,VBiO4_100605.cif,VBiO4,ABC4,O,False,C2/c,15.0,3,3.8004372771658583,V,V,2,1,5.0,5.0,2.59228655,1.2081507271658578,1.4660560103457152,3,3,3,3,0.68,0.68,54,54,0.0,T:4,T:4,4.0,4.0,0.5485259308515636,0.5485259308515636,0.10329634701776907,0.0910043219973965,-2
81,100606,Fe2(MoO4)3_100606.cif,Fe2(MoO4)3,A2B3C12,O,False,P2_1/c,14.0,3,3.4675300134051934,Mo,Fe,39,6,6.0,3.0,2.6048892500000003,0.8626407634051931,1.3311621649193697,5,6,4,3,0.73,0.785,56,61,0.0,T:4,T:4,4.0,4.0,0.012496954059661171,0.012496954059661171,0.11285645838018485,0.11285645838018485,-1
82,10064,Na10Co4O9_10064.cif,Na10Co4O9,A4B9C10,O,False,P-1,2.0,3,2.8779685858615656,Co,Co,24,23,2.0,2.0,2.4802376346077395,0.3977309512538261,1.1603600178080231,7,7,3,3,0.885,0.885,64,64,0.5873944992727775,TL:3,TL:3,3.0,3.0,0.8579437366963402,0.8579437366963402,0.09880962838885676,0.10509363491130308,5
83,100642,Si(NiO2)2_100642.cif,Si(NiO2)2,AB2C4,O,False,Pnma,62.0,3,2.9565,Ni,Ni,6,4,2.0,2.0,2.48055628,0.4759437200000001,1.1918697526991808,8,8,3,3,0.83,0.83,67,67,0.04150475591488157,O:6,O:6,6.0,6.0,1.246477144866842,1.246477144866842,0.05985298835220326,0.08992853670694087,6
84,10066,Nb3Se5Cl7_10066.cif,Nb3Se5Cl7,A3B5C7,"Cl,Se",True,P2_1/m,11.0,3,2.9436914653845014,Nb,Nb,3,1,0.0,0.0,2.8756541493715564,0.0680373160129446,1.0236597700832046,4,4,4,4,,,53,53,0.5865574439402392,,,,,,,0.0,0.0,4
85,100677,MnCO3_100677.cif,MnCO3,ABC3,O,False,R-3c,167.0,3,3.7906848840282144,Mn,Mn,4,3,2.0,2.0,2.170983827356161,1.619701056672053,1.7460677671857816,5,5,3,3,0.97,0.97,60,60,0.0,O:6,O:6,6.0,6.0,0.04707146907650362,0.04707146907650362,0.07449364090379572,0.07449364090379572,3
86,100678,FeCO3_100678.cif,FeCO3,ABC3,O,False,R-3c,167.0,3,3.7292590226180016,Fe,Fe,2,1,2.0,2.0,2.46654077,1.2627182526180012,1.5119389340635148,6,6,3,3,0.92,0.92,61,61,0.0,O:6,O:6,6.0,6.0,0.0630402113259491,0.0630402113259491,0.05047361405198034,0.05047361405198034,4
87,100679,ZnCO3_100679.cif,ZnCO3,ABC3,O,False,R-3c,167.0,3,3.672464740054618,Zn,Zn,4,3,2.0,2.0,2.6267307799999995,1.0457339600546192,1.3981123486338478,10,10,3,3,0.88,0.88,76,76,0.0,O:6,O:6,6.0,6.0,0.03859053470232085,0.03859053470232085,0.0741683655089658,0.0741683655089658,8
88,100689,Ba3W2O9_100689.cif,Ba3W2O9,A2B3C9,O,False,R-3c,167.0,3,2.9360735999999985,W,W,20,19,6.0,6.0,2.760380675765885,0.17569292423411298,1.063648077881637,4,4,5,5,0.74,0.74,55,55,0.014486829707591298,O:6,O:6,6.0,6.0,0.6587378781617953,0.6587378781617953,0.19691768278124655,0.22042816095179707,-2
89,100694,Ag2TeO3_100694.cif,Ag2TeO3,AB2C3,"O,Te",True,P2_1/c,14.0,3,3.376218452554025,Ag,Ag,5,2,1.0,1.0,2.9418521827836077,0.43436626977041737,1.147650610153844,10,10,4,4,1.29,1.29,71,71,0.3381648317303174,,,,,,,0.08713580619458189,0.12408103769696174,9
90,100695,NbInO4_100695.cif,NbInO4,ABC4,O,False,P2/c,13.0,3,3.29107403460358,Nb,Nb,1,0,5.0,5.0,2.8756541493715564,0.4154198852320232,1.1444610038807377,4,4,4,4,0.78,0.78,53,53,0.0,O:6,O:6,6.0,6.0,1.017440150674466,1.017440150674466,0.05600911573877854,0.05600911573877854,-1
91,100706,Ga2FeS4_100706.cif,Ga2FeS4,AB2C4,S,False,P-3m1,164.0,3,3.654,Fe,Fe,2,2,2.0,2.0,2.46654077,1.18745923,1.4814269621823442,6,6,3,3,0.92,0.92,61,61,0.0,O:6,O:6,6.0,6.0,0.4273427382361096,0.4273427382361096,0.13196665509400082,,4
92,100710,TlAgSe_100710.cif,TlAgSe,ABC,Se,False,Pnma,62.0,3,3.731426524835116,Ag,Ag,6,4,1.0,1.0,2.9418521827836077,0.789574342051508,1.2683936149723218,10,10,4,4,1.29,1.29,71,71,0.134362050987483,,,,,,,0.10987504008635114,,9
93,100733,VBiO4_100733.cif,VBiO4,ABC4,O,False,I4_1/amd,141.0,3,4.005342463510455,V,V,1,0,5.0,5.0,2.59228655,1.4130559135104548,1.545100198706989,3,3,3,3,0.68,0.68,54,54,0.0,T:4,T:4,4.0,4.0,0.7479216618232614,0.7479216618232614,0.1368946399195518,0.1458648004825219,-2
94,100737,Cs3Sc2Cl9_100737.cif,Cs3Sc2Cl9,A2B3C9,Cl,False,R-3c,167.0,3,3.5855819999999983,Sc,Sc,29,26,3.0,3.0,3.2137493574313014,0.3718326425686964,1.1157005731355156,1,1,3,3,0.885,0.885,19,19,0.028478331953322836,O:6,O:6,6.0,6.0,0.48190401009149497,0.48190401009149497,0.4326231599003491,,-2
95,100777,Ba5Re3O16_100777.cif,Ba5Re3O16,A3B5C16,O,False,P6_3cm,185.0,3,4.5469190502597865,Re,Re,13,10,7.0,7.0,2.7584190626415195,1.788499987618267,1.6483786353715095,5,5,5,5,0.67,0.67,58,58,0.0,S:5,S:5,5.0,5.0,1.9727434511367197,1.9727434511367197,,0.4131909945744242,-2
96,100782,K3V3O8_100782.cif,K3V3O8,A3B3C8,O,False,P-3m1,164.0,3,3.710227327627962,V,V,4,3,5.0,3.0,2.59228655,1.1179407776279624,1.4312566362032633,3,3,3,3,0.68,0.78,54,54,0.0,T:4,T:4,4.0,4.0,0.10491564730740836,0.10491564730740836,0.19643872384579114,0.1934023419543596,-2
97,100786,MnP4_100786.cif,MnP4,AB4,P,False,P-1,2.0,2,2.9363923650324804,Mn,Mn,1,0,2.0,2.0,2.170983827356161,0.7654085376763193,1.352562984593229,5,5,3,3,0.97,0.97,60,60,0.36058173401114857,O:6,O:6,6.0,6.0,0.5239082218656487,0.5239082218656487,,,3
98,10079,Si4Ag10O13_10079.cif,Si4Ag10O13,A4B10C13,O,False,P-1,2.0,3,2.8411172493971604,Ag,Ag,14,12,1.0,1.0,2.9418521827836077,-0.1007349333864478,0.9657579894816022,10,10,4,4,1.29,1.29,71,71,1.0612198285559806,TS:3,TS:3,3.0,3.0,1.9517477885968169,1.9517477885968169,0.06921289194298491,0.11260743113116385,9
99,100796,Cu2GeO4_100796.cif,Cu2GeO4,AB2C4,O,False,I4_1/amd,141.0,3,2.7964999999999995,Cu,Cu,1,0,2.0,2.0,2.5606193692015,0.2358806307984995,1.0921185841346095,10,10,3,3,0.87,0.87,72,72,0.020050382910420158,O:6,O:6,6.0,6.0,1.6219096894651626,1.6219096894651626,0.09572944232264544,0.12578355176272624,8
100,100798,Ba3W2O9_100798.cif,Ba3W2O9,A2B3C9,O,False,R-3c,167.0,3,2.9287617599999987,W,W,24,23,6.0,6.0,2.760380675765885,0.16838108423411313,1.0609992258359056,4,4,5,5,0.74,0.74,55,55,0.0007879265227379584,O:6,O:6,6.0,6.0,0.6041338868961059,0.6041338868961059,0.07791963810117372,0.07792519525335778,-2
101,100816,Cd2P3I_100816.cif,Cd2P3I,AB2C3,"I,P",True,Cc,9.0,3,3.805732099792627,Cd,Cd,5,2,2.0,2.0,3.00784593,0.7978861697926272,1.2652682977657128,10,10,4,4,1.09,1.09,75,75,0.6926319427352468,T:4,T:4,4.0,4.0,2.258846198254089,2.258846198254089,,,8
102,100817,Cd2P3Br_100817.cif,Cd2P3Br,AB2C3,"Br,P",True,Cc,9.0,3,3.681729679346952,Cd,Cd,7,0,2.0,2.0,3.00784593,0.6738837493469525,1.2240419772255264,10,10,4,4,1.09,1.09,75,75,0.7003985404374315,SA:8,SA:8,8.0,8.0,5.338374492442367,5.338374492442367,,,8
103,100818,Cd2P3Cl_100818.cif,Cd2P3Cl,AB2C3,"Cl,P",True,Cc,9.0,3,3.670118946515732,Cd,Cd,5,2,2.0,2.0,3.00784593,0.6622730165157322,1.2201818284341883,10,10,4,4,1.09,1.09,75,75,0.6753071951705873,,,,,,,,,8
104,100824,NbNiP2_100824.cif,NbNiP2,ABC2,P,False,Pnma,62.0,3,2.677081333965821,Ni,Ni,7,5,2.0,2.0,2.48055628,0.19652505396582146,1.0792262024249744,8,8,3,3,0.83,0.83,67,67,0.8781766836654619,T:6,T:6,6.0,6.0,2.870072628440755,2.870072628440755,1.449435235475066,,6
105,100826,Ca2Fe9O13_100826.cif,Ca2Fe9O13,A2B9C13,O,False,C2/m,12.0,3,3.0041787929923367,Fe,Fe,21,13,3.0,2.0,2.46654077,0.5376380229923372,1.2179724858115104,6,6,3,3,0.785,0.92,61,61,0.05710075032537532,O:6,O:6,6.0,6.0,0.4803233474517633,0.4803233474517633,0.3073045691115417,0.3073045691115417,3
106,100827,Ca2Fe7O11_100827.cif,Ca2Fe7O11,A2B7C11,O,False,C2/m,12.0,3,2.9959129589355453,Fe,Fe,16,4,3.0,2.0,2.46654077,0.5293721889355454,1.2146213009629456,6,6,3,3,0.785,0.92,61,61,0.030852921475338132,O:6,O:6,6.0,6.0,0.2767544214346744,0.2767544214346744,0.2639121786930876,0.2639121786930876,3
107,100829,Na2Cu4S3_100829.cif,Na2Cu4S3,A2B3C4,S,False,C2/m,12.0,3,2.576427183980772,Cu,Cu,22,10,1.0,1.0,2.5606193692015,0.015807814779271734,1.006173434040765,10,10,3,3,0.91,0.91,72,72,1.2417850253874754,T:4,T:4,4.0,4.0,0.75972616893714,0.75972616893714,0.08977596740333206,,9
108,100832,Sc2MnS4_100832.cif,Sc2MnS4,AB2C4,S,False,Fd-3m,227.0,3,3.7522621343664135,Sc,Sc,1,0,3.0,3.0,3.2137493574313014,0.5385127769351121,1.1675652694227334,1,1,3,3,0.885,0.885,19,19,0.0,O:6,O:6,6.0,6.0,0.18061385324183607,0.18061385324183607,0.10716563299671443,,-2
109,100834,Li6VCl8_100834.cif,Li6VCl8,AB6C8,Cl,False,Fm-3m,225.0,3,7.278957205534319,V,V,25,24,2.0,2.0,2.59228655,4.6866706555343205,2.807929241284811,3,3,3,3,0.93,0.93,54,54,0.0,O:6,O:6,6.0,6.0,2.0577787361361332e-29,2.0577787361361332e-29,0.7823578865608394,,1
110,100835,LaNbO4_100835.cif,LaNbO4,ABC4,O,False,C2/c,15.0,3,3.5400556699290253,Nb,Nb,5,4,5.0,5.0,2.8756541493715564,0.6644015205574689,1.2310436116605559,4,4,4,4,0.78,0.78,53,53,0.0,T:4,T:4,4.0,4.0,1.3907962393273254,1.3907962393273254,0.08126986972513361,0.10749732360728413,-1
111,100836,NdNbO4_100836.cif,NdNbO4,ABC4,O,False,C2/c,15.0,3,3.483250238554795,Nb,Nb,5,4,5.0,5.0,2.8756541493715564,0.6075960891832386,1.211289695360627,4,4,4,4,0.78,0.78,53,53,0.0,T:4,T:4,4.0,4.0,1.4687408955936418,1.4687408955936418,0.11688638183845085,0.15222577863921724,-1
112,100839,Ti4Fe2O_100839.cif,Ti4Fe2O,AB2C4,O,False,Fd-3m,227.0,3,2.4341500187290666,Fe,Ti,81,52,0.0,0.0,2.554494590100209,-0.12034457137114266,0.9528890874000944,6,2,3,3,,,61,51,1.3923033100903712,I:12,I:12,12.0,12.0,0.8738366282044557,0.8738366282044557,0.0,0.0,6
113,100879,Cd2P3Cl_100879.cif,Cd2P3Cl,AB2C3,"Cl,P",True,C2/c,15.0,3,3.685658296044562,Cd,Cd,7,1,2.0,2.0,3.00784593,0.6778123660445621,1.2253481002082318,10,10,4,4,1.09,1.09,75,75,0.7163070248533572,T:4,T:4,4.0,4.0,2.584410690540827,2.584410690540827,,,8
114,100880,Cd2P3Br_100880.cif,Cd2P3Br,AB2C3,"Br,P",True,C2/c,15.0,3,3.690017877464385,Cd,Cd,7,1,2.0,2.0,3.00784593,0.6821719474643855,1.2267975033762402,10,10,4,4,1.09,1.09,75,75,0.7411733921408228,,,,,,,,,8
115,100881,Cd2P3I_100881.cif,Cd2P3I,AB2C3,"I,P",True,C2/c,15.0,3,3.7069779161782934,Cd,Cd,7,1,2.0,2.0,3.00784593,0.6991319861782932,1.2324361029284148,10,10,4,4,1.09,1.09,75,75,0.7768679633771036,,,,,,,,,8
116,10098,Ta3O8_10098.cif,Ta3O8,A3B8,O,False,Pmma,51.0,2,3.2751572,Ta,Ta,10,0,5.0,5.0,2.8726963697613,0.4024608302386996,1.1400986315418156,3,3,5,5,0.78,0.78,52,52,0.0,O:6,O:6,6.0,6.0,0.973667033810486,0.973667033810486,0.26732133449219986,0.26732133449219986,-2
117,1010,NbCl4_1010.cif,NbCl4,AB4,Cl,False,C2/m,12.0,2,3.02913908,Nb,Nb,1,0,4.0,4.0,2.8756541493715564,0.15348493062844382,1.0533739186480358,4,4,4,4,0.82,0.82,53,53,0.5600261112083302,O:6,O:6,6.0,6.0,0.6299597673318267,0.6299597673318267,0.2532101301961985,,0
118,10100,Cu31S16_10100.cif,Cu31S16,A16B31,S,False,P2_1/c,14.0,2,2.464872212083937,Cu,Cu,177,45,0.0,0.0,2.5606193692015,-0.0957471571175632,0.9626078134574836,10,10,3,3,,,72,72,1.3515867584484322,T:4,T:4,4.0,4.0,1.2602581080322617,1.2602581080322617,0.0,0.0,10
119,10103,Ba2Fe6O11_10103.cif,Ba2Fe6O11,A2B6C11,O,False,Pnnm,58.0,3,2.955512,Fe,Fe,12,10,3.0,3.0,2.46654077,0.4889712299999998,1.19824169782525,6,6,3,3,0.785,0.785,61,61,0.0,O:6,O:6,6.0,6.0,0.3988875034208901,0.3988875034208901,0.07049764819912005,0.0694171952329729,3
120,10104,La3(OsO5)2_10104.cif,La3(OsO5)2,A2B3C10,O,False,C2/m,12.0,3,2.4678725943618907,Os,Os,7,6,5.5,5.5,2.6938255178876163,-0.2259529235257256,0.9161219158310936,6,6,5,5,,,63,63,0.6187502132174512,O:6,O:6,6.0,6.0,0.6917341234938743,0.6917341234938743,,,0
121,1012,Os(CO)4_1012.cif,Os(CO)4,AB4C4,O,False,P2_1/c,14.0,3,2.873677836076196,Os,Os,11,7,0.0,0.0,2.6938255178876163,0.1798523181885794,1.0667646501209225,6,6,5,5,,,63,63,1.234875780034182,SS:4,SS:4,4.0,4.0,0.8351130634594349,0.8351130634594349,0.1394233469725057,,6
122,10123,LaNbO4_10123.cif,LaNbO4,ABC4,O,False,C2/c,15.0,3,3.5399907852808408,Nb,Nb,5,4,5.0,5.0,2.8756541493715564,0.6643366359092844,1.2310210482211388,4,4,4,4,0.78,0.78,53,53,0.0,T:4,T:4,4.0,4.0,1.3907150178122396,1.3907150178122396,0.08118756993632084,0.10764201939433243,-1
123,10124,NdNbO4_10124.cif,NdNbO4,ABC4,O,False,C2/c,15.0,3,3.4832911237539137,Nb,Nb,5,4,5.0,5.0,2.8756541493715564,0.6076369743823573,1.2113039130644936,4,4,4,4,0.78,0.78,53,53,0.0,T:4,T:4,4.0,4.0,1.469040275320229,1.469040275320229,0.1169353165062504,0.15214869570721906,-1
124,10125,Ta3P_10125.cif,Ta3P,AB3,P,False,P4_2/n,86.0,2,2.663760471543064,Ta,Ta,1,0,1.0,1.0,2.8726963697613,-0.20893589821823652,0.9272683669539368,3,3,5,5,,,52,52,1.5653145735893332,,,,,,,1.972586693841747,,2
125,10126,ReNCl4_10126.cif,ReNCl4,ABC4,"Cl,N",True,P1,1.0,3,4.0569999999999995,Re,Re,0,0,7.0,7.0,2.7584190626415195,1.298580937358481,1.4707699982739144,5,5,5,5,0.67,0.67,58,58,0.0,O:6,O:6,6.0,6.0,0.7617519005282615,0.7617519005282615,,,-2
126,10129,CuSe3Br_10129.cif,CuSe3Br,ABC3,"Br,Se",True,Pmna,53.0,3,4.302398021764066,Cu,Cu,3,1,2.0,2.0,2.5606193692015,1.7417786525625665,1.680217713539252,10,10,3,3,0.87,0.87,72,72,0.040264489073600813,T:4,T:4,4.0,4.0,0.2773509854433895,0.2773509854433895,,,8
127,10135,KFeCl3_10135.cif,KFeCl3,ABC3,Cl,False,Pnma,62.0,3,3.828389377534109,Fe,Fe,6,4,2.0,2.0,2.46654077,1.3618486075341083,1.5521289670529583,6,6,3,3,0.92,0.92,61,61,0.0,O:6,O:6,6.0,6.0,0.7340511275215469,0.7340511275215469,0.20679640711685152,,4
128,10137,Tl3CoCl5_10137.cif,Tl3CoCl5,AB3C5,Cl,False,I4/mcm,140.0,3,5.961617272183781,Co,Co,14,12,2.0,2.0,2.4802376346077395,3.4813796375760413,2.4036476138410974,7,7,3,3,0.885,0.885,64,64,0.0,T:4,T:4,4.0,4.0,0.021851411619959932,0.021851411619959932,0.18298479913066432,,5
129,10138,Tl3FeCl5_10138.cif,Tl3FeCl5,AB3C5,Cl,False,I4/mcm,140.0,3,5.939696961966998,Fe,Fe,14,12,2.0,2.0,2.46654077,3.4731561919669987,2.4081081627395924,6,6,3,3,0.92,0.92,61,61,0.0,T:4,T:4,4.0,4.0,0.33332547120934697,0.33332547120934697,0.494477788932989,,4
130,10143,Co2Mo3O8_10143.cif,Co2Mo3O8,A2B3C8,O,False,P6_3mc,186.0,3,2.543247,Mo,Mo,6,4,4.0,4.0,2.74323773,-0.1999907300000001,0.9270968287535182,5,5,4,4,0.79,0.79,56,56,0.3409950700398561,O:6,O:6,6.0,6.0,0.4876754948579348,0.4876754948579348,0.2767299377856448,,1
131,10144,Mn2Mo3O8_10144.cif,Mn2Mo3O8,A2B3C8,O,False,P6_3mc,186.0,3,2.5572708,Mo,Mo,6,4,4.0,4.0,2.74323773,-0.1859669300000002,0.9322089631655802,5,5,4,4,0.79,0.79,56,56,0.4104967861329758,O:6,O:6,6.0,6.0,0.6971576504392663,0.6971576504392663,0.17457272684826747,,1
132,10148,Ti4O7_10148.cif,Ti4O7,A4B7,O,False,P-1,2.0,2,2.8113482720714367,Ti,Ti,6,5,4.0,4.0,2.6424484102004184,0.16889986187101824,1.063917941110611,2,2,3,3,0.745,0.745,51,51,0.04741397226251376,O:6,O:6,6.0,6.0,0.8571945233127596,0.8571945233127596,0.2298770035498636,0.23186176355129826,-2
133,10156,Co2SiO4_10156.cif,Co2SiO4,AB2C4,O,False,Imma,74.0,3,2.8765,Co,Co,12,9,2.0,2.0,2.4802376346077395,0.39626236539226056,1.159767902826348,7,7,3,3,0.885,0.885,64,64,0.1465155880923419,O:6,O:6,6.0,6.0,0.5970270293094346,0.5970270293094346,0.05245526124975329,0.05245526124975329,5
134,10173,RhF5_10173.cif,RhF5,AB5,F,False,P2_1/c,14.0,2,3.685602203448047,Rh,Rh,5,3,5.0,5.0,2.72141633,0.9641858734480472,1.3542956154187726,8,8,4,4,0.69,0.69,65,65,0.0,O:6,O:6,6.0,6.0,0.1818094794593596,0.1818094794593596,0.0947415209191138,,3
135,1018,Sc7Cl10_1018.cif,Sc7Cl10,A7B10,Cl,False,C2/m,12.0,2,3.1469806904120565,Sc,Sc,10,6,0.0,0.0,3.2137493574313014,-0.06676866701924489,0.9792240590060788,1,1,3,3,,,19,19,1.1948043414709106,,,,,,,0.0,0.0,1
136,10197,Nd5Mo3O16_10197.cif,Nd5Mo3O16,A3B5C16,O,False,Pn-3n,222.0,3,3.885551762620077,Mo,Mo,26,21,5.0,5.0,2.74323773,1.1423140326200771,1.4164108783310143,5,5,4,4,0.75,0.75,56,56,0.0,T:4,T:4,4.0,4.0,2.6530359583403302,2.6530359583403302,,,0
137,10206,CsCrCl3_10206.cif,CsCrCl3,ABC3,Cl,False,P6_3mc,186.0,3,3.112,Cr,Cr,3,2,2.0,2.0,2.46784594,0.6441540599999995,1.2610187490066742,5,5,3,3,0.94,0.94,57,57,0.2873053477238887,O:6,O:6,6.0,6.0,0.32456159182436656,0.32456159182436656,0.022337489459337632,,3
138,10210,U2MoO8_10210.cif,U2MoO8,AB2C8,O,False,Pbam,55.0,3,3.1970712953435863,Mo,Mo,9,8,6.0,6.0,2.74323773,0.4538335653435857,1.1654371986723826,5,5,4,4,0.73,0.73,56,56,0.0,O:6,O:6,6.0,6.0,1.14231507724254,1.14231507724254,0.38974216172358905,,-1
139,1024,Ni3(BiSe)2_1024.cif,Ni3(BiSe)2,A2B2C3,Se,False,C2/m,12.0,3,2.8127021840023088,Ni,Ni,8,0,0.0,0.0,2.48055628,0.33214590400230914,1.1338997654196779,8,8,3,3,,,67,67,0.8492424898340287,BO_1:8,BO_1:8,8.0,8.0,1.2853767020379891,1.2853767020379891,0.0,0.0,8
140,10247,NbBiO4_10247.cif,NbBiO4,ABC4,O,False,P-1,2.0,3,3.5490418928719465,Nb,Nb,2,0,5.0,5.0,2.8756541493715564,0.6733877435003901,1.2341685434069156,4,4,4,4,0.78,0.78,53,53,0.0,O:6,O:6,6.0,6.0,0.5910980608800257,0.5910980608800257,0.21884029660042675,0.24723594348908315,-1
141,10249,SrFeF5_10249.cif,SrFeF5,ABC5,F,False,P2_1/c,14.0,3,3.666034747243697,Fe,Fe,12,8,3.0,3.0,2.46654077,1.1994939772436966,1.4863061627980698,6,6,3,3,0.785,0.785,61,61,0.0,O:6,O:6,6.0,6.0,0.2555663862296629,0.2555663862296629,0.06092246983015809,,3
142,1025,Na4Fe2O5_1025.cif,Na4Fe2O5,A2B4C5,O,False,P2_1/c,14.0,3,3.3651006587836965,Fe,Fe,22,21,3.0,3.0,2.46654077,0.8985598887836965,1.3642996295511047,6,6,3,3,0.785,0.785,61,61,0.0,T:4,T:4,4.0,4.0,0.7194259570736834,0.7194259570736834,0.13033220875973892,0.13529618674235933,3
143,10250,BaMnO3_10250.cif,BaMnO3,ABC3,O,False,P6_3/mmc,194.0,3,2.4097068000000004,Mn,Mn,14,13,4.0,4.0,2.170983827356161,0.2387229726438393,1.1099607328418275,5,5,3,3,0.67,0.67,60,60,0.1565472017958114,O:6,O:6,6.0,6.0,0.7986798932159154,0.7986798932159154,0.22360174871810226,0.2381707356047016,1
144,10253,BaRuO3_10253.cif,BaRuO3,ABC3,O,False,R-3m,166.0,3,2.550959999999998,Ru,Ru,15,10,4.0,4.0,2.665672086647254,-0.11471208664725595,0.956966917565793,7,7,4,4,0.76,0.76,62,62,0.19387283684987236,O:6,O:6,6.0,6.0,0.15066687340032364,0.15066687340032364,0.11243737124591648,0.11907359810158502,3
145,1026,Na4Mn2O5_1026.cif,Na4Mn2O5,A2B4C5,O,False,Fddd,70.0,3,2.9177044068282507,Mn,Mn,39,36,3.0,3.0,2.170983827356161,0.7467205794720897,1.3439549249804643,5,5,3,3,0.785,0.785,60,60,0.0,S:5,S:5,5.0,5.0,1.0761162563677784,1.0761162563677784,0.1236787028078776,0.11752836397452765,2
146,102845,CrS_102845.cif,CrS,AB,S,False,P6_3/mmc,194.0,2,2.875,Cr,Cr,1,0,2.0,2.0,2.46784594,0.4071540599999999,1.1649835807821942,5,5,3,3,0.94,0.94,57,57,0.4945665771837513,,,,,,,0.8426295792980971,,3
147,10286,CaCrF5_10286.cif,CaCrF5,ABC5,F,False,C2/c,15.0,3,3.7665,Cr,Cr,7,6,3.0,3.0,2.46784594,1.2986540599999996,1.5262297937447422,5,5,3,3,0.755,0.755,57,57,0.0,O:6,O:6,6.0,6.0,0.2711335292449003,0.2711335292449003,0.06430912620012623,,2
148,10293,ReCl4_10293.cif,ReCl4,AB4,Cl,False,P2/c,13.0,2,2.7278199702056893,Re,Re,1,0,4.0,4.0,2.7584190626415195,-0.030599092435830144,0.9889070182082748,5,5,5,5,0.77,0.77,58,58,0.6211590442792092,,,,,,,0.21243223865306546,,1
149,10302,Re4Cl8O9_10302.cif,Re4Cl8O9,A4B8C9,"O,Cl",True,P-1,2.0,3,3.694654642610747,Re,Re,1,0,6.0,6.0,2.7584190626415195,0.9362355799692276,1.3394102051602954,5,5,5,5,0.69,0.69,58,58,0.0,O:6,O:6,6.0,6.0,3.0518572367337704,3.0518572367337704,,,-1
150,1031,NbNO_1031.cif,NbNO,ABC,"O,N",True,P2_1/c,14.0,3,3.2416853776059797,Nb,Nb,1,0,5.0,5.0,2.8756541493715564,0.3660312282344229,1.1272862483530626,4,4,4,4,0.78,0.78,53,53,0.0,ST:7,ST:7,7.0,7.0,2.276995192707104,2.276995192707104,0.0576829061088405,,-1
151,1032,TaNO_1032.cif,TaNO,ABC,"O,N",True,P2_1/c,14.0,3,3.23923337929223,Ta,Ta,3,2,5.0,5.0,2.8726963697613,0.3665370095309299,1.1275933695566254,3,3,5,5,0.78,0.78,52,52,0.0,ST:7,ST:7,7.0,7.0,2.085795145046914,2.085795145046914,0.1250292123930123,,-2
152,10321,Al2Hg3Cl8_10321.cif,Al2Hg3Cl8,A2B3C8,Cl,False,P2_1/c,14.0,3,2.55125541711906,Hg,Hg,18,10,0.0,1.0,3.3977021223452013,-0.8464467052261417,0.7508767176323575,10,10,5,5,,1.33,74,74,2.665847601619145,L:2,L:2,2.0,2.0,0.07919859614346197,0.07919859614346197,0.15678612737288625,,10
153,10327,KAuF4_10327.cif,KAuF4,ABC4,F,False,I4/mcm,140.0,3,4.23556961930742,Au,Au,6,4,3.0,3.0,2.94954643,1.2860231893074197,1.4360071013723352,10,10,5,5,0.99,0.99,70,70,0.0,S:4,S:4,4.0,4.0,0.06782715689876119,0.06782715689876119,0.2819328700469867,,7
154,10329,VFeO4_10329.cif,VFeO4,ABC4,O,False,P-1,2.0,3,3.039712969899892,Fe,Fe,10,9,3.0,3.0,2.46654077,0.5731721998998922,1.2323789685016608,6,6,3,3,0.785,0.785,61,61,0.0,O:6,O:6,6.0,6.0,1.128625518829198,1.128625518829198,0.1480155087784734,0.1480155087784734,3
155,1033,CsAg3S2_1033.cif,CsAg3S2,AB2C3,S,False,C2/m,12.0,3,2.8895414266264963,Ag,Ag,10,9,1.0,1.0,2.9418521827836077,-0.05231075615711234,0.9822184280830808,10,10,4,4,1.29,1.29,71,71,1.4726846041695296,T:4,T:4,4.0,4.0,1.499209835725577,1.499209835725577,0.1743296882307236,,9
156,10330,Sr2V2O7_10330.cif,Sr2V2O7,A2B2C7,O,False,P4_1,76.0,3,3.1881848279240725,V,V,28,24,5.0,5.0,2.59228655,0.5958982779240727,1.2298736140586282,3,3,3,3,0.68,0.68,54,54,0.039210618501750005,T:4,T:4,4.0,4.0,0.18895178348828004,0.18895178348828004,0.15347143415055084,0.15347143415055084,-2
