newGT4.3-1to1-0.5-Run5-planet04,earth,3.33893,0.90468,4.54950,37.1750,3.65364,0.26936,8.04400,45.5640
newGT4.3-1to1-0.5-Run5-planet04,earth,3.41411,0.90819,4.55138,37.1903,3.65515,0.26951,8.01051,45.5772
newGT4.3-1to1-0.5-Run5-planet04,earth,3.44779,0.91169,4.54316,37.1232,3.64855,0.27046,8.14375,45.5220
newGT4.3-1to1-0.5-Run5-planet04,earth,3.49799,0.91520,4.53471,37.0541,3.64176,0.27098,8.28132,45.4648
newGT4.3-1to1-0.5-Run5-planet04,earth,3.57586,0.91554,4.53494,37.0560,3.64194,0.27095,8.27709,45.4670
newGT4.3-1to1-0.5-Run5-planet04,earth,3.65983,0.91904,4.53681,37.0713,3.64344,0.27118,8.24300,45.4801
newGT4.3-1to1-0.5-Run5-planet04,earth,3.75184,0.91938,4.53702,37.0730,3.64361,0.27119,8.23880,45.4821
newGT4.3-1to1-0.5-Run5-planet04,earth,3.77840,0.91971,4.53723,37.0747,3.64379,0.27119,8.23461,45.4841
newGT4.3-1to1-0.5-Run5-planet04,earth,3.79934,0.92322,4.53441,37.0517,3.64152,0.27155,8.26050,45.4846
newGT4.3-1to1-0.5-Run5-planet04,earth,3.92237,0.92673,4.53127,37.0260,3.63900,0.27189,8.29318,45.4815
newGT4.3-1to1-0.5-Run5-planet04,earth,4.02077,0.93023,4.52302,36.9586,3.63237,0.27239,8.42757,45.4254
newGT4.3-1to1-0.5-Run5-planet04,earth,4.08834,0.93374,4.51463,36.8901,3.62563,0.27260,8.56445,45.3679
newGT4.3-1to1-0.5-Run5-planet04,earth,4.40265,0.93724,4.51660,36.9062,3.62722,0.27266,8.52982,45.3820
newGT4.3-1to1-0.5-Run5-planet04,earth,4.60173,0.93758,4.51684,36.9081,3.62741,0.27262,8.52555,45.3842
newGT4.3-1to1-0.5-Run5-planet04,earth,4.67436,0.94108,4.50871,36.8417,3.62088,0.27303,8.65786,45.3288
newGT4.3-1to1-0.5-Run5-planet04,earth,4.68254,0.94459,4.50824,36.8379,3.62051,0.27344,8.63797,45.3520
newGT4.3-1to1-0.5-Run5-planet04,earth,5.02769,0.94810,4.50787,36.8348,3.62020,0.27384,8.61655,45.3758
newGT4.3-1to1-0.5-Run5-planet04,earth,5.11463,0.95160,4.50992,36.8516,3.62185,0.27369,8.58220,45.3905
newGT4.3-1to1-0.5-Run5-planet04,earth,5.36695,0.95511,4.50220,36.7885,3.61565,0.27388,8.70694,45.3387
newGT4.3-1to1-0.5-Run5-planet04,earth,5.51796,0.95861,4.50419,36.8048,3.61725,0.27388,8.67245,45.3529
newGT4.3-1to1-0.5-Run5-planet04,earth,5.54457,0.96212,4.49622,36.7396,3.61085,0.27415,8.80248,45.2981
newGT4.3-1to1-0.5-Run5-planet04,earth,5.67299,0.96563,4.49836,36.7571,3.61257,0.27374,8.76786,45.3138
newGT4.3-1to1-0.5-Run5-planet04,earth,5.71089,0.96596,4.49859,36.7590,3.61275,0.27373,8.76356,45.3159
newGT4.3-1to1-0.5-Run5-planet04,earth,5.71429,0.96947,4.50046,36.7743,3.61425,0.27398,8.72918,45.3290
newGT4.3-1to1-0.5-Run5-planet04,earth,5.77366,0.97298,4.49746,36.7497,3.61184,0.27430,8.76123,45.3251
newGT4.3-1to1-0.5-Run5-planet04,earth,5.91970,0.97331,4.49768,36.7516,3.61202,0.27428,8.75696,45.3272
newGT4.3-1to1-0.5-Run5-planet04,earth,6.00123,0.97682,4.49957,36.7670,3.61354,0.27447,8.72284,45.3404
newGT4.3-1to1-0.5-Run5-planet04,earth,6.08105,0.98032,4.50146,36.7825,3.61506,0.27462,8.68897,45.3537
newGT4.3-1to1-0.5-Run5-planet04,earth,6.28487,0.98383,4.50325,36.7970,3.61649,0.27499,8.65531,45.3659
newGT4.3-1to1-0.5-Run5-planet04,earth,6.29068,1.06920,4.52334,36.9612,3.63263,0.27439,8.33381,45.4869
newGT4.3-1to1-0.5-Run5-planet04,earth,6.43451,1.07270,4.54106,37.1060,3.64686,0.27496,8.09066,45.6599
